Subj,Item,Trnsp,scrb,rt
25,28,C,578.7934776207098,810.3333646042005
25,29,C,590.9747573502394,690.4314639099824
25,30,C,549.4601719960131,689.3289831455397
25,31,C,598.8816786715354,589.8762694903926
25,32,C,509.7705028256249,622.1975323588124
25,33,C,697.220534104076,615.4012530910956
25,34,C,618.2251221837317,724.3355476668229
25,35,C,550.5488696202764,656.0974906982158
25,36,C,604.0779069450164,675.8789899879297
25,37,C,535.0537764848443,554.2306014366093
25,38,C,601.4011636299663,669.471295896093
25,39,C,626.1830243254744,679.0675173873899
25,40,C,625.5797808203902,669.6879392430154
25,41,C,602.3533945127806,649.9398528463681
25,42,C,587.0345167811131,786.8656350396674
25,43,C,647.8373932717129,600.6445755940229
25,44,C,700.7457661196831,771.9734511394788
25,45,C,761.2141035940268,735.5215376167012
25,46,C,553.89278905447145,605.7043501326826
25,47,C,565.3467226415651,639.1944194683434
25,48,C,667.134673621581,716.2743163049884
25,49,C,557.3308000792581,692.3312058114304
25,50,C,604.0779996099112,609.8332306744419
25,51,C,682.1962531237917,673.1411037283581
25,52,C,517.084114597411,640.0997078859299
25,53,C,430.46471526380043,551.416112605838
25,54,C,605.1387139134328,632.209340112378
25,55,C,717.3924292770541,720.5659087199288
25,56,C,552.393832055197,675.6546623177377
25,57,C,655.4410383110674,625.4565909833134
25,58,C,542.9567710408633,614.3813976685458
25,59,C,664.2374086769604,898.6671961794041
25,60,C,539.1083895200529,583.0399104654025
25,61,C,514.6346860514636,592.4240757061503
25,62,C,685.2244168859927,797.1710121416434
25,63,C,581.8762857017102,841.8110893877202
25,64,C,618.92271022509,782.0888576933925
25,65,C,573.8365239175777,662.5403900376393
25,66,C,493.3307860910174,352.8182519074429
25,67,C,757.1117450549805,708.0496175024969
25,68,C,603.7237501583714,696.6500095039121
25,69,C,581.3028332737116,794.3415439870668
25,70,C,669.3088185988001,727.659068376342
25,71,C,587.8632273448837,693.1009529950919
25,72,C,571.0467503106711,759.2806930634172
25,73,C,577.8831966158764,730.0874316821024
25,74,C,603.8831565379037,690.8604853540005
25,75,C,681.413937553091,781.4264145154867
25,1,D,447.11007950758426,519.0873915293788
25,2,D,566.5066879195949,538.2899986228729
25,3,D,574.8702144341524,672.0073648805455
25,4,D,578.3556131552137,643.3509008817076
25,5,D,610.3019246525064,641.4586516404183
25,6,D,677.7904751586691,822.9562610791695
25,7,D,523.6024853217067,596.3171002396081
25,8,D,436.6606933473256,501.1991052735264
25,9,D,539.3255194436019,748.3011894168842
25,10,D,610.351185554202,710.7980869869698
25,11,D,588.2093712217738,681.9063693774716
25,12,D,581.9744698501705,763.8117683709544
25,13,D,614.3541845326297,517.7386463084302
25,14,D,602.7132832339812,715.7560734339727
25,15,D,531.403188149286,768.4549218269229
25,16,D,612.8745651734495,685.0988167640754
25,17,D,612.1977562542986,642.239640085396
25,18,D,566.3832301949938,658.0165307904778
25,19,D,712.5433211599857,652.478763608902
25,20,D,561.3778267104276,627.5834225365613
25,21,D,523.2113459885809,637.9177519530435
25,22,D,688.0601653848034,674.0777179280739
25,23,D,490.03887098075813,694.7854191294388
25,24,D,662.862493774344,616.0806278305483
25,25,D,647.1138779636194,803.7888461902049
25,26,D,539.4281750838959,613.9874988837427
25,27,D,515.1635303361915,710.0868530863166
25,28,D,538.8449687513925,598.3029846561719
25,29,D,615.4559430751282,733.1641596898444
25,30,D,579.8573244488894,653.8397268888474
25,31,D,631.4628368720578,756.3436273674523
25,32,D,433.19729857863103,630.5757469765136
25,33,D,651.0737104165925,711.6672797495817
25,34,D,674.6059741953784,624.9718949739737
25,35,D,454.5434157298254,484.072049494814
25,36,D,675.4126765862368,748.2755960727555
25,37,D,616.1929339085009,666.5031248681955
25,38,D,552.3228978960713,582.030109346346
25,39,D,567.4092124596959,729.9605259210413
25,40,D,608.8916450278265,595.1977370813249
25,41,D,550.1114314416511,524.7280172476891
25,42,D,618.8024638588836,692.2610319642218
25,43,D,605.9722532513858,621.5463839423377
25,44,D,639.3187686350739,767.1997450431163
25,45,D,686.6396116987102,858.6224045733273
25,46,D,639.2050374050594,552.9991526563772
25,47,D,707.2507430206424,644.6042062751806
25,48,D,650.8847208597103,809.9219574836643
25,49,D,498.45092944206374,740.4978325393122
25,50,D,638.6378580282291,642.4141782189693
25,51,D,677.2457895315046,984.9229600918293
25,52,D,533.4391101102703,752.712127196245
25,53,D,451.88517201654776,481.0411768905426
25,54,D,603.2470521172168,640.0751041482736
25,55,D,615.717368013468,777.5360900261867
25,56,D,645.8373557796558,753.7887460771734
25,57,D,688.2546344074988,750.1733101017257
25,58,D,465.14076374009267,665.4114934448567
25,59,D,534.6664258203989,829.4177221747988
25,60,D,593.5175502179009,485.4184618736052
25,61,D,556.3716039894106,626.7207237295074
25,62,D,658.4329840175801,722.877625455333
25,63,D,582.0049976925313,603.0766800916726
25,64,D,729.3919679534911,817.8672328399105
25,65,D,644.7473367063315,721.86413308388
25,66,D,413.226229782977,410.8054400520923
25,67,D,633.4821862799079,667.9605731142984
25,68,D,532.8568135540933,743.7613784211276
25,69,D,533.3199306481378,753.4959161775057
25,70,D,645.6746041416664,687.67263402512
25,71,D,454.044255411892,513.1677835603222
25,72,D,659.9057007129517,784.925109388909
25,73,D,541.2924771705847,515.8316554517498
25,74,D,647.8961960885229,654.5446288623017
25,75,D,654.4789303537357,814.0339095399322
26,1,A,529.3285962483915,477.8874740471726
26,2,A,556.66850790678,485.8171110972479
26,3,A,563.7966251648993,424.56292313400274
26,4,A,722.6450230736996,524.1917558850353
26,5,A,632.0744013483106,536.1449318697527
26,6,A,633.0951403099418,554.3704303990255
26,7,A,604.8662681721798,351.6977015794955
26,8,A,512.2797809918472,671.8390636188459
26,9,A,732.8190725094503,506.98512878345133
26,10,A,656.6732440347196,516.3689696231091
26,11,A,587.399730851675,613.490712504804
26,12,A,628.1787164095468,601.688365476458
26,13,A,617.6240999030962,483.9419666635303
26,14,A,656.3574687440371,552.7816755341461
26,15,A,574.9359827062619,290.1138343017524
26,16,A,616.8014945422063,579.9077820722727
26,17,A,686.9230408841297,466.7797572073411
26,18,A,647.9754161762914,544.9229116499899
26,19,A,696.2984440056618,404.0963180066466
26,20,A,630.3089302958274,509.8796397903466
26,21,A,594.7725277851114,466.57408488810404
26,22,A,678.0775638837162,654.4221884765286
26,23,A,580.5392431752057,505.09342634124147
26,24,A,642.2042773765368,449.1606460010939
26,25,A,608.2408843857606,626.0673305568886
26,26,A,580.9731129579799,548.2367880240955
26,27,A,593.1027620040743,545.7933460466273
26,28,A,619.6357130338168,597.9396381545732
26,29,A,603.9385636070248,658.4025715193525
26,30,A,630.4496919113221,591.6322398358599
26,31,A,670.9908697288669,586.995311950174
26,32,A,489.32655843806236,469.44701752476914
26,33,A,615.6386906314222,453.0248785846887
26,34,A,604.3966540607889,361.513260177561
26,35,A,504.83309600351686,512.8102912468416
26,36,A,578.5813983963003,559.3870293009095
26,37,A,583.4807671210331,456.7927633425316
26,38,A,494.7640366811963,512.8676236314075
26,39,A,629.426693648788,598.0792507609366
26,40,A,669.4429814597993,485.1368337351658
26,41,A,515.6020033722325,557.0238137247673
26,42,A,733.40786298472,539.2764356234152
26,43,A,653.6206217865465,541.6064290817972
26,44,A,661.351410101684,585.6931278419826
26,45,A,733.656343150835,567.0999681949042
26,46,A,668.014001025353,511.25493465950274
26,47,A,673.423440017544,481.27684346293535
26,48,A,606.8665922242981,512.5132417082751
26,49,A,579.0374949649002,478.1334378568233
26,50,A,607.3261183938286,536.9373981682683
26,51,A,651.4747149659313,493.5994451759583
26,52,A,543.5541335040516,604.9912731140433
26,53,A,396.408251777544,483.6306617612122
26,54,A,644.7544262626951,476.27240692466444
26,55,A,654.9077682147519,751.0690996700182
26,56,A,510.7517749740746,569.1436468787998
26,57,A,628.1789863276641,495.70481720235716
26,58,A,598.9053833307482,458.3687542109018
26,59,A,614.6849757491248,650.6430079656262
26,60,A,600.9164181962931,583.011972792528
26,61,A,538.4809874111673,568.7148897173805
26,62,A,818.8533422286457,605.1382726567003
26,63,A,587.5693339638663,466.73017551873033
26,64,A,564.0751410600213,518.839903388094
26,65,A,636.953549607612,671.6268764472804
26,66,A,501.2854392379466,429.92275606476653
26,67,A,767.3144952544978,530.9149299281925
26,68,A,556.1121976981478,621.7625853318384
26,69,A,589.140941383343,538.738138412465
26,70,A,650.1242451767007,693.1217192937025
26,71,A,564.2277633931955,388.3740504827925
26,72,A,536.2093997354419,565.0405537137057
26,73,A,433.66121797947187,571.0533098552854
26,74,A,669.9488242349383,519.4578819554558
26,75,A,653.0456002795158,466.18778323264354
26,1,B,553.8178927834541,484.66144802990885
26,2,B,654.0922884709562,539.4660602006279
26,3,B,484.70174397315645,521.2460749333939
26,4,B,750.3068425106086,501.5634043143369
26,5,B,541.0504303099261,365.92455098152436
26,6,B,530.6100538966809,301.8812844707495
26,7,B,618.0708924436695,480.9363662745601
26,8,B,547.7902089255473,590.5671279115464
26,9,B,575.5983567142937,556.8980026153341
26,10,B,643.0027148827576,630.0970654759185
26,11,B,664.657170215264,586.3910420210086
26,12,B,585.6720453358713,525.5901432069895
26,13,B,567.9076498739427,506.9254038060898
26,14,B,524.8043447129019,516.272170091561
26,15,B,499.63184935605665,536.0062822686199
26,16,B,633.603642016812,339.3219403533007
26,17,B,708.8914847168713,591.8297760148154
26,18,B,560.7120527743027,613.021522373683
26,19,B,570.7377691912825,544.6809059232917
26,20,B,738.3155838999089,451.17699249805
26,21,B,556.6289613948755,491.7135646788587
26,22,B,807.6470610856582,766.094496544019
26,23,B,543.3193912444572,434.0305220381372
26,24,B,640.8078298829923,458.50839786397586
26,25,B,635.7491182356692,576.5757469933994
26,26,B,629.6113829910039,582.4466966773246
26,27,B,455.2698485198547,509.55021807789484
26,28,B,606.6839582087932,488.77831768577295
26,29,B,644.7073996171549,526.4326449386585
26,30,B,519.1913245350634,496.9231666904443
26,31,B,710.0180482917852,459.7917941413922
26,32,B,632.4960763351608,658.0101597360391
26,33,B,760.9949165873277,691.5184270121058
26,34,B,653.4901504701913,391.3718392785992
26,35,B,580.2379417159339,648.0328789043842
26,36,B,657.191281512901,602.5217482019282
26,37,B,612.6606983523263,392.7953867409267
26,38,B,480.7663387730797,462.091081284684
26,39,B,631.6059415080415,474.5543868665459
26,40,B,664.4915952540331,313.54836014534146
26,41,B,655.5509469476733,510.0792408293367
26,42,B,687.0405065131877,561.9864802817185
26,43,B,649.6764592687143,425.5803074302832
26,44,B,589.0914948614779,541.3161848226215
26,45,B,638.7099834914543,519.656679105047
26,46,B,671.7993734243028,397.92019668943414
26,47,B,621.1671731861625,398.6705320259876
26,48,B,674.4977857317987,570.0064089577467
26,49,B,521.402470642148,570.3424155533189
26,50,B,753.7060090535873,633.1906706635859
26,51,B,625.2851944914761,531.3784586955856
26,52,B,583.3897624337696,453.7576030642459
26,53,B,429.98878347597827,359.93782661748264
26,54,B,596.2364273370106,464.11138393113214
26,55,B,736.2480864721019,700.0635279229884
26,56,B,635.8316284635077,446.3227395088909
26,57,B,575.5115178889811,426.38602401246345
26,58,B,650.3375800817578,660.3789094368774
26,59,B,491.72726686319254,495.5655745158174
26,60,B,602.9134714232847,394.22382407283163
26,61,B,565.353201003789,415.68849015235816
26,62,B,699.2707443261547,557.5165283592329
26,63,B,663.0215633743101,403.12893632382554
26,64,B,766.5155549999331,567.5302183580128
26,65,B,665.3203234202595,600.5366143249427
26,66,B,454.2747399794132,529.1200245016804
26,67,B,749.2785362400286,558.7623959762461
26,68,B,702.0021411345931,581.706281912763
26,69,B,579.0910462598752,544.5111620904863
26,70,B,506.39423186556445,599.8169166134782
26,71,B,563.9669259475045,322.92785639561555
26,72,B,522.7878119776143,541.4062586395365
26,73,B,603.7368050613462,659.2253497940616
26,74,B,531.6092363444209,507.6206771930507
26,75,B,595.3109392006074,520.0865129688683
26,1,C,418.38719819883806,438.11013212597555
26,2,C,678.3523957413795,421.1737052482432
26,3,C,541.4695262412025,501.81354538372756
26,4,C,726.8104906149565,537.6811628444393
26,5,C,654.318056989461,566.6070774510706
26,6,C,596.300375719178,551.3843185017051
26,7,C,680.160854311472,474.41853527995625
26,8,C,431.8400471974157,364.94548068243796
26,9,C,632.0993348350604,527.7551709799478
26,10,C,592.3536476191482,475.6531877004213
26,11,C,644.0361781377343,607.0650155592407
26,12,C,627.2438686992543,589.4971585696195
26,13,C,619.1949289142302,469.03626267550123
26,14,C,611.9922808217068,425.6647611058527
26,15,C,565.0915062464221,497.3212711412025
26,16,C,648.8500199801467,569.0212221350889
26,17,C,580.9975335629,465.8512734232585
26,18,C,579.1450903503276,619.6785732614499
26,19,C,744.4218614311519,551.9711885332129
26,20,C,591.917624003935,609.4887395362166
26,21,C,647.9621081513918,549.2815898807735
26,22,C,710.640237883998,719.2200492606378
26,23,C,529.8459782553318,465.3353672014461
26,24,C,754.8325544286199,427.59416344142005
26,25,C,525.1588995880054,596.4551878036254
26,26,C,674.8662061488989,551.8295168416723
26,27,C,524.0366000280728,368.6256363196748
26,28,C,565.4610191423493,630.3725174667422
26,29,C,663.0828908489328,655.0813821473937
26,30,C,540.4624893021444,327.9104271660917
26,31,C,610.8453615424445,610.0737200788724
26,32,C,614.6806537100633,510.7864185608449
26,33,C,700.9216366931723,591.5068805339118
26,34,C,608.774957290967,528.7038246965757
26,35,C,572.2177609353349,513.3154709129608
26,36,C,501.6461780165009,414.817663077212
26,37,C,539.1546978223842,276.42620540679513
26,38,C,505.8749381919098,424.4789455572699
26,39,C,676.2732098524092,613.3412317955599
26,40,C,629.2310668112696,505.5446407734707
26,41,C,585.943767694615,411.90026093240454
26,42,C,593.2989805564321,539.4205463542613
26,43,C,647.4097540189321,530.5758676389771
26,44,C,626.6042225038966,521.3221840473276
26,45,C,697.8179002210102,648.9265326940048
26,46,C,639.9391867887421,436.7526183930772
26,47,C,616.1880424448079,555.2361593024104
26,48,C,704.6566659250731,640.3758055976743
26,49,C,588.3614784479943,492.9608971476704
26,50,C,645.5642803157406,502.4491691030204
26,51,C,740.6575501884984,692.2047647890063
26,52,C,550.1791366236555,454.03745235372594
26,53,C,469.7878609697779,453.2958528178877
26,54,C,657.291070429313,520.250734111415
26,55,C,720.4579889870349,719.4592596168861
26,56,C,618.7719421746972,524.9759354298106
26,57,C,681.3474427001997,560.5456412068165
26,58,C,530.6835013315055,473.6398564268593
26,59,C,574.1358407834559,467.853280776903
26,60,C,568.6557605727826,620.2941456248217
26,61,C,596.0057974298355,455.79533689155966
26,62,C,670.8153194889065,497.3094706626495
26,63,C,616.4811704380672,578.1027284260595
26,64,C,730.8255983799975,592.335875107317
26,65,C,625.7762215342541,450.8072176065248
26,66,C,433.3370677451193,394.05321088700873
26,67,C,747.7954102840829,590.0969803091212
26,68,C,649.1109240622999,660.946741546904
26,69,C,556.9260462252253,504.76802145769767
26,70,C,624.3124590106897,615.4436989355767
26,71,C,700.0576497146202,573.820017379371
26,72,C,605.93036990408,690.2615212549658
26,73,C,597.8470911100129,470.1030837466757
26,74,C,627.485036774995,445.28786158455034
26,75,C,618.8783847762994,561.8841636476561
26,1,D,679.544161130026,550.5325717623792
26,2,D,699.7756733546474,504.2238172298014
26,3,D,590.0226291588087,569.8227738688781
26,4,D,739.8214608309336,652.2988675320925
26,5,D,679.4278822178253,505.8841683279319
26,6,D,641.3392750204993,624.762354026572
26,7,D,583.858417470704,601.1957337309227
26,8,D,525.7044018569622,436.57453192091856
26,9,D,743.5732428523731,557.3104448364712
26,10,D,517.9447045699103,388.61279942857544
26,11,D,576.1271065910192,506.8415895610211
26,12,D,642.8312697694073,743.4431541358834
26,13,D,660.5327655400969,538.3819290807393
26,14,D,693.5655026060467,539.2358977674157
26,15,D,588.2061502343556,402.0850310338198
26,16,D,671.4810317471879,603.9043274192335
26,17,D,569.466831187495,528.0770795423726
26,18,D,577.9803480698595,487.9224452789764
26,19,D,691.6372889143809,574.1727773643431
26,20,D,559.7815587747998,480.5807984444569
26,21,D,630.6615446968578,469.22648839398477
26,22,D,748.1511610336431,600.8034573833752
26,23,D,606.7043846047147,599.0586734682577
26,24,D,724.2756642972518,459.8634552300764
26,25,D,612.5562139639735,496.1604804364325
26,26,D,664.6971117883725,357.6445776642633
26,27,D,530.5684279102661,466.0855048278005
26,28,D,510.61893844330746,638.1615356384407
26,29,D,757.4337784377955,532.5953511066654
26,30,D,609.165315988567,615.8070884178001
26,31,D,461.12704580767024,487.82259580768914
26,32,D,562.9668181015683,564.6244583963556
26,33,D,657.0171696802529,554.8415754535922
26,34,D,592.0861931994814,424.6425228078024
26,35,D,605.3969432043706,535.2408534965207
26,36,D,582.6831911044064,378.95832837180114
26,37,D,583.0673974751223,476.5311048334987
26,38,D,593.1593438337443,592.5513886777876
26,39,D,661.8639766040303,496.95427074834197
26,40,D,610.9731371422223,512.0255795967814
26,41,D,533.0733636139603,386.4772075224936
26,42,D,767.2454508290589,677.6225260959824
26,43,D,680.2012134796603,406.9755902058264
26,44,D,552.5538753829499,534.2652431322581
26,45,D,662.4761711682711,624.8781921147022
26,46,D,598.2474535620954,569.8495720582541
26,47,D,702.5909765833337,491.1942099553735
26,48,D,667.8567485529921,497.29617125168386
26,49,D,548.0462208178401,628.5747920015474
26,50,D,625.9273277221569,511.2868714997961
26,51,D,597.2962274923809,524.1005307665467
26,52,D,560.9001362694937,477.3830030646428
26,53,D,377.344344807748,333.4891129089136
26,54,D,569.6970955579798,489.45904115559165
26,55,D,669.4525122719431,631.6119004759302
26,56,D,561.0286870337263,447.6420985267072
26,57,D,744.4528763292599,598.8934643048958
26,58,D,655.7775972566949,604.3578827631213
26,59,D,518.6131193558222,540.0771935615378
26,60,D,628.0073194312113,495.14206150046004
26,61,D,543.9002449380898,424.23261850254596
26,62,D,665.6627948916853,394.5376864162111
26,63,D,616.3444401962302,449.75684977224734
26,64,D,573.7283632962542,457.514892272871
26,65,D,603.5484919782931,453.09734583523186
26,66,D,440.1846937578917,313.5800293872044
26,67,D,662.2785285213615,467.01423074915584
26,68,D,649.2694156360468,605.9800110751905
26,69,D,524.872162663855,510.718122594475
26,70,D,538.1037751849115,531.4639698579197
26,71,D,610.6664680168556,561.5968545377167
26,72,D,630.6535686063412,612.9851097319619
26,73,D,557.7630551618932,455.71233940952055
26,74,D,653.735783548271,644.8238340505283
26,75,D,583.8703589799578,586.2250821759673
27,1,A,581.0060977872407,557.8250014684837
27,2,A,625.5879388735261,609.0766941162981
27,3,A,475.4415230868483,485.0645847982687
27,4,A,661.9269570500066,634.6181385829715
27,5,A,561.316106021957,553.9153350809435
27,6,A,632.2177936977507,644.941072131856
27,7,A,583.715722851572,593.6441869507156
27,8,A,521.0832066786828,522.6114091536342
27,9,A,688.4962360883558,636.0365516914873
27,10,A,587.6043454845737,500.6824320489002
27,11,A,634.5168472240813,547.7304502910112
27,12,A,716.1730755853806,674.7994540176456
27,13,A,644.9678479960912,534.7864846784155
27,14,A,679.6497766794923,723.6461223186659
27,15,A,598.9576451926491,594.0931647676091
27,16,A,652.8027097081415,607.9456394426069
27,17,A,593.7198162260031,512.1533038690322
27,18,A,641.9118990275965,681.7813574816703
27,19,A,574.1669533111583,549.8300625285938
27,20,A,603.0499319779356,479.85999998696553
27,21,A,649.4750436474324,618.1902750929212
27,22,A,687.6347791704418,698.583248804034
27,23,A,523.3945405635244,605.8960772179506
27,24,A,593.4851624232659,569.3571961246281
27,25,A,552.3745746298358,601.3316622809107
27,26,A,620.6189967729589,610.4257013603175
27,27,A,484.31132964039125,538.3072090949139
27,28,A,545.7741226321486,435.91457635507646
27,29,A,608.5685424838099,463.5527121567393
27,30,A,545.6855641694585,450.84370166407865
27,31,A,718.3024233022306,823.7578252493204
27,32,A,532.657993988849,572.7484455679328
27,33,A,636.128291967688,582.343583002749
27,34,A,497.54624603433956,513.5005959055527
27,35,A,548.5787001961122,618.3233249979165
27,36,A,718.1992871978276,518.8152475691774
27,37,A,469.7228154061493,598.5761594299458
27,38,A,554.350059438472,481.6150988728763
27,39,A,635.8045371285468,657.0302356404211
27,40,A,672.8803468899814,464.32165411477865
27,41,A,577.606297952655,552.7752337282428
27,42,A,764.4416673427552,749.8135516421196
27,43,A,639.0260550573621,597.7878613925172
27,44,A,628.9390029718475,719.0228778041491
27,45,A,654.8781092204807,565.3852582830639
27,46,A,606.5925244559062,490.3110995861065
27,47,A,602.1882398830007,538.4451409224703
27,48,A,649.1818872655928,577.5724265871528
27,49,A,635.3540293290094,610.8069286350773
27,50,A,682.0129497117641,551.2906452061044
27,51,A,703.0619845278064,669.7454081421516
27,52,A,513.8900498394248,596.6578370254733
27,53,A,469.0064447940991,569.5097550894429
27,54,A,675.9948955267587,677.8164087642073
27,55,A,723.4929724653407,621.6637059120613
27,56,A,593.6164163523317,617.8233702595735
27,57,A,693.5409905889982,526.1896819561039
27,58,A,657.3993167573087,665.4252811309526
27,59,A,625.3168718587818,693.2662966172054
27,60,A,560.4851231482326,510.32571861129026
27,61,A,590.515396007173,507.2085186559173
27,62,A,681.9401393730606,493.0284445844581
27,63,A,613.7822689315262,595.9239208813688
27,64,A,722.9670942987012,667.8787331133921
27,65,A,614.6926230941391,593.7810580867579
27,66,A,515.2562936252461,397.7402255505269
27,67,A,656.399998136272,642.234240626858
27,68,A,587.4623507787632,750.1350861368568
27,69,A,576.4247845132651,527.988994714304
27,70,A,658.7884327116017,588.4879844149871
27,71,A,641.7041689902434,553.2423136769052
27,72,A,667.3989855186448,677.3678487333173
27,73,A,502.36658984272015,564.1461835408999
27,74,A,624.2281551199787,667.496705581341
27,75,A,614.0659936591089,485.18158537244403
27,1,B,468.19306048578517,432.741327417534
27,2,B,674.7128531345882,479.0444466294456
27,3,B,458.70470216786975,567.368063576764
27,4,B,683.5525759712738,754.2265856458971
27,5,B,607.8528436890979,525.9885045158424
27,6,B,569.9972124584253,560.0366845717969
27,7,B,579.1515459754655,540.8200111617788
27,8,B,516.2500446174189,652.1546934549282
27,9,B,722.0342896676073,512.6364232189212
27,10,B,696.9997376399729,645.4638815203903
27,11,B,603.5275561293998,744.1582570430201
27,12,B,644.8613694673742,714.466983273487
27,13,B,622.0959030493151,619.3242852167272
27,14,B,661.5400395429749,596.4504562505756
27,15,B,538.9688833890209,657.4390406977908
27,16,B,663.13467058506,698.7259300398812
27,17,B,679.5479045473511,522.6157303432572
27,18,B,620.6263931194865,577.3669884461328
27,19,B,579.6384849655067,605.6059284829402
27,20,B,719.9201529136942,463.3289184571607
27,21,B,532.5772115014665,482.26230027639303
27,22,B,782.589966733032,712.3359338062703
27,23,B,483.5432426431545,541.4441144748781
27,24,B,707.0511788584137,404.294955335391
27,25,B,505.56615567817346,640.8488644095972
27,26,B,580.0319003145602,439.30865194859575
27,27,B,499.1517797411889,571.2073434459799
27,28,B,628.4224715412191,565.1283813187089
27,29,B,546.6517830356679,516.5165976414172
27,30,B,587.4427399019993,590.1127586073183
27,31,B,601.3705627683428,633.5878148552247
27,32,B,602.088156942072,581.1196304044239
27,33,B,638.8672993696397,593.4943318146175
27,34,B,599.7406102314122,589.5677183556178
27,35,B,516.0121940062843,523.1856695702538
27,36,B,643.7786729391653,618.6182157100853
27,37,B,613.5619106885933,728.9759521452522
27,38,B,596.4922161858751,557.0557882124205
27,39,B,580.5336607369007,667.8508755446853
27,40,B,658.4128977556859,452.27072631173917
27,41,B,601.6627437145819,515.6911341856653
27,42,B,777.6627661503377,710.5866041306963
27,43,B,584.9407945093346,486.131603385352
27,44,B,484.5837975348733,523.5623192320859
27,45,B,695.9401171350853,623.1464270771107
27,46,B,626.718210720843,533.1038544033418
27,47,B,674.3779003971936,639.5682991583703
27,48,B,682.3094902182851,530.0114093022858
27,49,B,597.9156635684922,673.2612857146315
27,50,B,706.9683496324736,557.3544518548586
27,51,B,625.6352112168322,659.8761198476955
27,52,B,574.6302004695933,547.7205109404159
27,53,B,444.5421063560123,593.9554401586731
27,54,B,617.241973782242,544.0606118915664
27,55,B,767.0948788124576,822.1077783500854
27,56,B,567.2390156913623,585.4381017061589
27,57,B,636.94814282378,518.8424753727295
27,58,B,623.2756680420057,623.4493967981583
27,59,B,587.885409374881,541.3430542813664
27,60,B,629.0816509881578,555.4050400416744
27,61,B,592.0125045398042,561.8946835278085
27,62,B,594.9079266380928,574.7492555720198
27,63,B,546.5219443481402,530.5433595841464
27,64,B,671.357274293189,873.6058820934303
27,65,B,668.2161308485436,606.3819973298365
27,66,B,537.2975035318126,396.1109030127069
27,67,B,749.6778690390458,505.4067166802091
27,68,B,579.0266573843558,682.5925752706355
27,69,B,478.88319151147346,587.2623753463507
27,70,B,601.2854912184232,678.2408719956277
27,71,B,641.4720844717422,583.25113442203
27,72,B,653.2846732162875,745.8898347908255
27,73,B,466.8112303527723,660.6208325330994
27,74,B,584.3640690926782,575.7453538822081
27,75,B,639.1409585939035,677.531688965634
27,1,C,563.0532356381148,413.39568206393426
27,2,C,562.5883372806115,439.2206986144587
27,3,C,594.8689573588919,667.9840865686243
27,4,C,679.5354781590967,541.0384250992612
27,5,C,595.7631432261751,349.05478581565296
27,6,C,553.0653121380572,499.6834608421868
27,7,C,616.2313995860225,456.4055067505733
27,8,C,523.8017175474635,517.5763550502206
27,9,C,725.6054302646853,598.4174895148597
27,10,C,573.4273898549321,472.4602751107105
27,11,C,545.8076021600134,574.5718631574233
27,12,C,609.3346957076706,657.389345251838
27,13,C,635.1529809597739,507.27217995323826
27,14,C,546.7841938049687,501.17650497273553
27,15,C,522.5079531489498,490.5812385879509
27,16,C,591.2474902301863,514.8968482528942
27,17,C,635.5322913030275,623.8230674701375
27,18,C,554.0389826594612,485.0569043417967
27,19,C,573.1568255356676,492.6697104887429
27,20,C,631.3520621969092,610.3159357936207
27,21,C,565.145231371932,264.2075745631962
27,22,C,662.1724329498296,599.5811072107441
27,23,C,467.2677818004869,431.1172638591599
27,24,C,620.3834839394877,362.69063695844204
27,25,C,528.4004016322857,490.7694514644104
27,26,C,669.7339263562803,570.4773251385063
27,27,C,589.6087758596301,333.11845323226976
27,28,C,611.2137614753516,563.3191462955771
27,29,C,569.3469614375877,607.4371816806861
27,30,C,551.6517677944998,514.0251193664939
27,31,C,619.4278600069329,620.4978335375948
27,32,C,606.5020771096358,659.5369187344753
27,33,C,576.6940207739633,573.9747917330551
27,34,C,597.7400832598939,532.3673250987224
27,35,C,597.6872705385958,570.301265010202
27,36,C,580.1823084010189,594.5570588053989
27,37,C,597.9571354665512,519.6546885669262
27,38,C,580.9931140189976,537.1164436881656
27,39,C,554.5127230139476,458.56558562382224
27,40,C,638.5318044386213,543.1918386123106
27,41,C,593.7582849898365,610.8204923591342
27,42,C,709.410764574191,817.0241481580574
27,43,C,605.1224842154747,481.5432407672095
27,44,C,609.9907670095151,528.8858195027922
27,45,C,646.2627522917094,600.197306622553
27,46,C,608.4612019654579,518.7192392244248
27,47,C,620.0448185022897,473.1382061841886
27,48,C,571.6484480177593,622.2744461312955
27,49,C,617.8498403959528,653.5139924499135
27,50,C,731.444440697751,659.2694449721333
27,51,C,771.8715973614833,784.338994327094
27,52,C,496.558605764197,582.2006179920244
27,53,C,481.2446058338639,533.2438154232384
27,54,C,719.1009969164354,501.88008653166185
27,55,C,768.9260770152275,681.004202142341
27,56,C,652.9780842935861,619.6278552991866
27,57,C,675.8925439252145,660.9189007136795
27,58,C,577.1664492164118,612.1277238524647
27,59,C,615.9778825286046,592.8834241755936
27,60,C,579.0402933939371,523.594350442645
27,61,C,479.4171647481453,405.4187693519996
27,62,C,687.8546348423266,661.9458868284171
27,63,C,627.9013934399263,562.3804091280302
27,64,C,646.6151651129148,597.8850641675199
27,65,C,666.6516521865914,629.4437526136257
27,66,C,540.044607124941,352.53871477026615
27,67,C,732.5210427536781,571.4006715714728
27,68,C,561.9525625915958,570.5292173777378
